amoblado,amount_max_bs,amount_max_usd,bathroom,baulera,bedroom,dimension,elevator,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,longitud,pool,price,status,year_built
0,40002059.0,5831204.0,6.0,0,4.0,451,0,3596,4630.35,24670,3289,22561,5,250073,1,1,-16.530622,-68.091637,0,650000,2,
0,40002059.0,5831204.0,5.0,0,5.0,590,0,4869,6113.85,33399,4452,30544,1,466023,1,1,-16.547617000000002,-68.06813000000001,0,880000,2,
0,40002059.0,5831204.0,5.0,0,5.0,590,0,4869,6485.77,33399,4452,30544,1,252686,1,1,-16.547617000000002,-68.06813000000001,0,880000,2,
0,40002059.0,5831204.0,3.0,0,4.0,451,0,3098,3890.63,21254,2833,19437,3,253284,1,1,-16.538839000000003,-68.079552,0,560000,2,1990.0
0,40002059.0,5831204.0,4.0,0,4.0,295,0,1826,2362.17,12525,1670,11454,3,258691,1,1,-16.53603,-68.077698,0,330000,2,
0,40002059.0,5831204.0,5.0,0,3.0,250,0,1521,2026.8,10437,1391,9545,2,270846,1,1,-16.526297,-68.065102,0,275000,1,
0,40002059.0,5831204.0,5.0,0,5.0,324,0,1411,1879.4,9678,1290,8851,3,261399,1,1,-16.519012,-68.082802,0,255000,2,
0,40002059.0,5831204.0,5.0,0,5.0,420,0,1715,2215.4,11766,1568,10760,2,261574,1,1,-16.512779000000002,-68.053574,0,310000,2,2018.0
0,40002059.0,5831204.0,4.0,0,5.0,417,0,1881,2429.79,12904,1720,11801,0,262352,1,1,-16.494057,-68.123672,0,340000,2,
0,40002059.0,5831204.0,3.0,0,4.0,317,0,1649,2215.24,11310,1508,10343,4,263433,1,1,-16.53064,-68.071404,0,298000,2,
0,40002059.0,5831204.0,5.0,0,3.0,780,0,4315,5934.29,29604,3947,27073,4,121049,1,1,-16.527569,-68.06308,1,780000,2,2014.0
0,40002059.0,5831204.0,4.0,0,5.0,360,0,1992,2657.42,13663,1821,12495,3,272304,1,1,-16.51156,-68.130341,0,360000,2,
0,40002059.0,5831204.0,,0,,586,0,3043,3821.16,20875,2783,19090,0,465991,1,1,-16.513599,-68.122757,0,550000,2,
0,40002059.0,5831204.0,4.0,0,4.0,354,0,2047,2570.6,14043,1872,12842,0,465984,1,1,-16.530369,-68.078506,0,370000,2,
0,40002059.0,5831204.0,4.0,0,4.0,354,0,2047,2726.97,14043,1872,12842,0,280566,1,1,-16.530369,-68.078506,0,370000,2,
0,40002059.0,5831204.0,3.0,0,3.0,350,0,1604,2014.79,11007,1467,10066,2,466063,1,1,-16.525864000000002,-68.106071,0,290000,2,
0,40002059.0,5831204.0,4.0,0,4.0,380,0,1936,2579.57,13284,1771,12148,2,220563,1,1,-16.609785000000002,-68.070274,0,350000,2,
0,40002059.0,5831204.0,5.0,0,5.0,590,0,4869,6424.98,33399,4452,30544,4,213597,1,1,-16.545473,-68.068115,0,880000,2,
1,40002059.0,5831204.0,4.0,0,3.0,227,0,948,1095.17,6506,867,5950,2,217775,1,1,-16.526332999999997,-68.051743,0,150000,1,2016.0
0,40002059.0,5831204.0,5.0,0,4.0,650,0,3541,4446.44,24290,3238,22214,5,466065,1,1,-16.56184,-68.092636,0,640000,2,
0,40002059.0,5831204.0,5.0,0,4.0,650,0,3541,4716.92,24290,3238,22214,5,220551,1,1,-16.56184,-68.092636,0,640000,2,
0,40002059.0,5831204.0,3.0,0,3.0,350,0,1604,2137.35,11007,1467,10066,2,220548,1,1,-16.525864000000002,-68.106071,0,290000,2,
0,40002059.0,5831204.0,3.0,0,3.0,310,0,1433,1808.21,9830,1310,8990,3,466061,1,1,-16.520863000000002,-68.06223299999999,0,259000,2,
0,40002059.0,5831204.0,3.0,0,3.0,310,0,1433,1808.21,9830,1310,8990,3,222157,1,1,-16.520863000000002,-68.06223299999999,0,259000,2,
0,40002059.0,5831204.0,3.0,0,4.0,320,0,1931,2424.7,13246,1766,12114,2,291920,1,1,-16.540998000000002,-68.067314,0,349000,2,1998.0
0,40002059.0,5831204.0,8.0,0,8.0,840,0,4979,6283.37,34158,4554,31238,8,289847,1,1,-16.54863,-68.08624300000001,0,900000,2,
0,40002059.0,5831204.0,2.0,0,3.0,200,0,1328,1803.54,9109,1214,8330,3,293454,1,1,-16.533479999999997,-68.10333299999999,0,210000,2,
0,40002059.0,5831204.0,4.0,0,3.0,232,0,1359,1492.51,9326,1243,8529,1,292454,1,1,-16.523144,-68.059738,0,215000,2,
0,40002059.0,5831204.0,4.0,0,3.0,237,0,1233,1353.67,8458,1128,7735,1,292453,1,1,-16.518393,-68.060158,0,195000,2,
0,40002059.0,5831204.0,4.0,0,3.0,370,0,1252,1605.75,8588,1145,7854,2,295612,1,1,-16.522934,-68.063156,0,198000,2,2001.0
0,40002059.0,5831204.0,3.0,0,3.0,180,0,1660,2278.82,11386,1518,10413,2,295845,1,1,-16.530399,-68.08710500000001,0,300000,2,1981.0
0,40002059.0,5831204.0,5.0,0,4.0,350,0,1577,1988.12,10817,1442,9892,1,441328,1,1,-16.525167,-68.110275,0,285000,2,
0,40002059.0,5831204.0,5.0,0,6.0,550,0,3652,5051.84,25050,3339,22908,4,301314,1,1,-16.529964,-68.085274,0,660000,2,2014.0
0,40002059.0,5831204.0,6.0,0,6.0,720,0,4426,5508.36,30363,4048,27767,5,375160,1,1,-16.53603,-68.077698,0,800000,2,
0,40002059.0,5831204.0,3.0,0,3.0,307,0,1660,2499.09,11386,1518,10413,3,339822,1,1,-16.509370999999998,-68.083046,0,300000,2,2009.0
0,40002059.0,5831204.0,2.0,0,3.0,215,0,1660,2065.63,11386,1518,10413,1,353343,1,1,-16.488657,-68.10011300000001,0,300000,2,1984.0
0,40002059.0,5831204.0,5.0,0,5.0,430,0,1438,1790.22,9868,1316,9024,3,367666,1,1,-16.525263,-68.0616,0,260000,1,2018.0
0,40002059.0,5831204.0,6.0,0,6.0,720,0,4426,5558.05,30363,4048,27767,5,465861,1,1,-16.53603,-68.077698,0,800000,2,
0,40002059.0,5831204.0,5.0,0,4.0,620,0,4924,6808.61,33779,4503,30891,5,377782,1,1,-16.537254,-68.072968,0,890000,2,
0,40002059.0,5831204.0,6.0,0,4.0,600,0,3154,3924.7,21634,2884,19784,5,389347,1,1,-16.522631,-68.048798,0,570000,2,2004.0
0,40002059.0,5831204.0,4.0,0,4.0,352,0,1549,1945.32,10627,1417,9719,5,465849,1,1,-16.526949,-68.077881,0,280000,2,
0,40002059.0,5831204.0,4.0,0,4.0,352,0,1549,1927.92,10627,1417,9719,5,405438,1,1,-16.529336999999998,-68.08081800000001,0,280000,2,
0,40002059.0,5831204.0,5.0,0,4.0,420,0,2324,2917.98,15941,2125,14578,2,465907,1,1,-16.489689000000002,-68.119293,0,420000,2,
0,40002059.0,5831204.0,4.0,0,3.0,470,0,2766,3470.95,18977,2530,17355,2,316516,1,1,-16.489689000000002,-68.119293,0,500000,2,
0,40002059.0,5831204.0,5.0,0,4.0,420,0,2324,2896.62,15941,2125,14578,2,324984,1,1,-16.489689000000002,-68.119293,0,420000,2,
0,40002059.0,5831204.0,4.0,0,4.0,535,0,3093,4249.45,21216,2828,19402,2,310264,1,1,-16.54114,-68.080849,0,559000,1,
0,40002059.0,5831204.0,3.0,0,4.0,270,0,1157,1276.58,7938,1058,7259,2,310608,1,1,-16.50861,-68.083313,0,183000,2,2007.0
0,40002059.0,5831204.0,4.0,0,3.0,470,0,2766,3470.95,18977,2530,17355,2,465895,1,1,-16.489689000000002,-68.119293,0,500000,2,
0,40002059.0,5831204.0,3.0,0,4.0,160,0,980,1076.87,6723,896,6148,1,465886,1,1,-16.522369,-68.05544300000001,0,155000,2,
0,40002059.0,5831204.0,3.0,0,4.0,160,0,980,1076.87,6723,896,6148,1,322575,1,1,-16.522369,-68.05544300000001,0,155000,2,
0,40002059.0,5831204.0,5.0,0,5.0,328,0,1604,2014.79,11007,1467,10066,2,334285,1,1,-16.529753,-68.099915,0,290000,2,
0,40002059.0,5831204.0,4.0,0,3.0,232,0,1359,1492.51,9326,1243,8529,2,415963,1,1,-16.522589,-68.052231,0,215000,1,
0,40002059.0,5831204.0,4.0,0,3.0,237,0,1233,1353.67,8458,1128,7735,2,415966,1,1,-16.521685,-68.05351999999999,0,195000,1,
0,40002059.0,5831204.0,4.0,0,3.0,370,0,1391,1535.93,9543,1272,8727,2,94310,1,1,-16.536242,-68.07222,0,220000,2,2006.0
0,40002059.0,5831204.0,3.0,0,4.0,380,0,1359,1563.2,9326,1243,8529,4,377473,1,1,-16.538322,-68.048302,0,215000,1,2010.0
0,40002059.0,5831204.0,5.0,0,4.0,270,0,1157,1277.62,7938,1058,7259,2,420122,1,1,-16.519420999999998,-68.076736,0,183000,2,
0,40002059.0,5831204.0,,0,4.0,470,0,2932,3649.29,20116,2682,18396,3,420362,1,1,-16.607626,-68.070259,0,530000,2,
0,40002059.0,5831204.0,7.0,0,5.0,180,0,1252,1363.32,8588,1145,7854,2,421720,1,1,-16.579523000000002,-68.080864,0,198000,2,2010.0
0,40002059.0,5831204.0,4.0,0,3.0,471,0,2932,3649.29,20116,2682,18396,3,421512,1,1,-16.611107,-68.07058,0,530000,2,2015.0
0,,,3.0,0,4.0,300,0,0,,0,0,0,2,536213,1,2,-16.528328,-68.075623,0,1200,2,
0,,,6.0,0,4.0,550,0,0,,0,0,0,2,534274,1,2,-16.560436,-68.093002,0,2500,2,
0,,,4.0,0,3.0,285,0,0,,0,0,0,3,534524,1,2,-16.531023,-68.06974,0,1000,1,2005.0
0,,,4.0,0,4.0,200,0,0,,0,0,0,2,536459,1,2,-16.542561,-68.085144,0,1800,2,
0,,,5.0,0,4.0,400,0,0,,0,0,0,3,517827,1,2,-16.522739,-68.065315,0,2000,2,2010.0
0,,,5.0,0,20.0,400,0,0,,0,0,0,3,528013,1,2,-16.49391,-68.121284,0,2700,2,
0,,,5.0,0,3.0,390,0,0,,0,0,0,4,517424,1,2,-16.509756,-68.05304,0,2500,2,
0,,,5.0,0,5.0,240,0,0,,0,0,0,3,504471,1,2,-16.541647,-68.087021,0,1600,2,
0,,,5.0,0,4.0,362,0,0,,0,0,0,3,510075,1,2,-16.537012,-68.073647,0,3000,2,
1,,,2.0,0,3.0,0,0,0,,0,0,0,4,119540,1,2,-16.516829,-68.06210300000001,0,2400,2,
0,,,6.0,0,5.0,670,0,0,,0,0,0,5,480750,1,2,-16.608545,-68.0709,0,2500,2,
0,,,7.0,1,4.0,500,0,0,,0,0,0,5,504320,1,2,-16.52166,-68.060936,0,2500,2,
0,,,4.0,0,3.0,330,0,0,,0,0,0,2,102451,1,2,-16.563253,-68.09818299999999,0,1600,2,
0,,,7.0,0,5.0,680,0,0,,0,0,0,3,434558,1,2,-16.51944,-68.060738,0,4800,2,
1,,,4.0,0,3.0,0,0,0,,0,0,0,0,172312,1,2,-16.546583,-68.076309,0,1200,2,
0,48463835.0,7064699.0,3.0,0,3.0,232,0,567,700.17,3887,513,3520,2,192358,1,3,-16.607626,-68.070259,0,95000,1,
1,,,6.0,0,4.0,380,0,0,,0,0,0,3,465911,1,2,-16.541365,-68.073463,0,5000,2,
0,,,3.0,0,3.0,180,0,0,,0,0,0,1,517051,1,3,-16.540489,-68.087799,0,110000,2,
0,,,6.0,0,4.0,300,0,0,,0,0,0,3,527675,1,3,-16.547577,-68.088875,0,85000,1,
0,,,4.0,0,4.0,350,0,0,,0,0,0,3,520172,1,3,-16.529617000000002,-68.07907900000001,0,100000,2,
0,,,4.0,0,4.0,600,0,0,,0,0,0,2,542532,1,3,-16.596094,-68.145546,0,80000,2,2015.0
0,,,3.0,0,4.0,208,0,0,,0,0,0,2,536217,1,3,-16.518933999999998,-68.064667,0,100000,2,
0,48463835.0,7064699.0,3.0,0,4.0,208,0,596,,4092,540,3706,2,536218,1,3,-16.521805,-68.065208,0,100000,1,
0,,,5.0,0,6.0,350,0,0,,0,0,0,2,539172,1,3,-16.548342,-68.06388100000001,0,125000,2,2012.0
0,,,5.0,0,6.0,385,0,0,,0,0,0,2,539176,1,3,-16.549248000000002,-68.06414000000001,0,125000,2,2012.0
0,,,3.0,0,2.0,300,0,0,,0,0,0,3,540010,1,3,-16.559507,-68.097054,0,85000,2,2015.0
0,,,5.0,0,6.0,380,0,0,,0,0,0,2,542453,1,3,-16.547684,-68.06405600000001,0,125000,2,2012.0
0,,,4.0,0,4.0,350,0,0,,0,0,0,2,541622,1,3,-16.517536,-68.077126,0,60000,2,
0,,,4.0,0,4.0,204,0,0,,0,0,0,2,544296,1,3,-16.489792,-68.12258100000001,0,68000,2,
0,,,3.0,0,3.0,232,0,0,,0,0,0,2,466141,1,3,-16.607626,-68.070259,0,95000,2,
0,,,5.0,0,4.0,318,0,0,,0,0,0,2,527281,1,3,-16.569098,-68.10331,0,88000,2,
0,,,5.0,0,3.0,900,0,0,,0,0,0,2,538195,1,3,-16.540277,-68.05793,0,100000,1,2018.0
0,,,5.0,0,4.0,318,0,0,,0,0,0,2,527280,1,3,-16.565365,-68.10378299999999,0,88000,2,
0,,,4.0,0,3.0,320,0,0,,0,0,0,2,526421,1,3,-16.547107999999998,-68.064705,0,140000,1,2016.0
0,,,6.0,0,5.0,560,0,0,,0,0,0,2,527218,1,3,-16.521725,-68.062531,0,120000,1,2012.0
0,,,5.0,0,4.0,310,0,0,,0,0,0,3,526807,1,3,-16.565037,-68.100128,0,140000,2,2016.0
0,,,5.0,0,6.0,500,0,0,,0,0,0,2,534620,1,3,-16.548588,-68.06414000000001,0,117000,2,2012.0
0,,,2.0,0,4.0,277,0,0,,0,0,0,1,535206,1,3,-16.519751,-68.060753,0,100000,1,2018.0
0,,,5.0,0,4.0,375,0,0,,0,0,0,3,173602,1,2,-16.526505,-68.067513,0,1500,2,
0,,,6.0,1,3.0,0,0,0,,0,0,0,3,236739,1,2,-16.549042,-68.070984,0,1800,2,
0,,,3.0,0,3.0,208,0,0,,0,0,0,2,536214,1,3,-16.519241,-68.063858,0,80000,1,
0,,,4.0,0,3.0,0,0,0,,0,0,0,3,210538,1,2,-16.528192999999998,-68.069748,0,1300,2,
0,,,5.0,0,4.0,650,0,0,,0,0,0,5,466064,1,2,-16.56184,-68.092636,0,3000,2,
0,40002059.0,5831204.0,4.0,0,4.0,220,0,1581,1735.48,10844,1446,9917,3,223756,1,2,-16.515133,-68.08371,0,4500,2,2006.0
1,,,4.0,0,5.0,490,0,0,17.87,0,0,0,3,239217,1,2,-16.514463,-68.061371,0,2500,2,
0,,,7.0,0,6.0,490,0,0,8.58,0,0,0,6,257880,1,2,-16.551434,-68.068352,0,1200,2,
0,,,5.0,0,4.0,238,0,0,,0,0,0,2,290117,1,2,-16.530077,-68.07094599999999,0,2000,1,
0,,,3.0,0,3.0,200,0,0,,0,0,0,3,290246,1,2,-16.530869,-68.070541,0,800,2,
0,,,3.0,0,4.0,815,0,0,,0,0,0,4,465818,1,2,-16.524820000000002,-68.069801,0,1100,2,
0,,,5.0,0,3.0,400,0,0,,0,0,0,2,465869,1,2,-16.540758,-68.063416,0,1700,2,
1,,,6.0,0,4.0,380,0,0,,0,0,0,3,309884,1,2,-16.541365,-68.073463,0,5000,2,
1,,,6.0,0,4.0,380,0,0,,0,0,0,2,367776,1,2,-16.520203,-68.057343,0,1800,2,
0,,,5.0,0,3.0,400,0,0,,0,0,0,2,344387,1,2,-16.540758,-68.063416,0,1700,2,
0,,,3.0,0,4.0,815,0,0,,0,0,0,4,422612,1,2,-16.524820000000002,-68.069801,0,1100,2,
0,,,6.0,0,3.0,0,0,0,,0,0,0,3,429131,1,2,-16.548382,-68.06794000000001,0,1800,2,
0,,,4.0,0,4.0,238,0,0,,0,0,0,2,430233,1,2,-16.518639,-68.064079,0,1700,2,
0,,,5.0,0,3.0,600,0,0,,0,0,0,3,465802,1,2,-15.089242,-68.524712,0,2000,2,
0,40002059.0,5831204.0,2.0,0,3.0,0,0,948,,6506,867,5950,3,119538,1,3,-16.519479999999998,-68.086525,0,150000,1,
0,,,4.0,0,4.0,250,0,0,,0,0,0,2,482115,1,3,-16.530707999999997,-68.079094,0,100000,2,
0,,,4.0,0,5.0,480,0,0,,0,0,0,2,510066,1,3,-16.521894,-68.057137,0,95000,2,
0,,,5.0,0,3.0,462,0,0,,0,0,0,4,435590,1,2,-16.518023,-68.06231700000001,0,2000,2,2005.0
0,,,4.0,0,5.0,480,0,0,,0,0,0,2,510064,1,3,-16.521894,-68.057137,0,95000,2,
0,,,5.0,0,4.0,500,0,0,,0,0,0,2,437315,1,2,-16.541225,-68.06100500000001,0,2200,2,2000.0
0,,,7.0,0,4.0,500,0,0,,0,0,0,5,459748,1,2,-16.516911,-68.057724,0,2500,2,
0,,,4.0,0,8.0,761,0,0,,0,0,0,3,451331,1,2,-16.503618,-68.117676,0,14500,2,2004.0
0,,,9.0,0,5.0,740,0,0,,0,0,0,2,465001,1,2,-16.534643,-68.078285,0,2000,2,2011.0
0,,,5.0,0,7.0,761,0,0,,0,0,0,3,458267,1,2,-16.494694,-68.120407,0,14500,2,2001.0
0,,,5.0,0,4.0,450,0,0,,0,0,0,2,504316,1,2,-16.556675,-68.09745,1,2100,2,
0,,,1.0,0,3.0,200,0,0,,0,0,0,2,467006,1,2,-16.54427,-68.07821700000001,0,1100,2,
0,,,7.0,0,4.0,385,0,0,,0,0,0,1,480885,1,2,-16.506664,-68.1259,0,2700,2,
0,,,5.0,0,3.0,300,0,0,,0,0,0,2,477198,1,2,-16.548745999999998,-68.077827,0,2300,2,
0,,,6.0,0,4.0,560,0,0,,0,0,0,3,477242,1,2,-16.55986,-68.094727,0,2500,2,2012.0
0,,,6.0,0,10.0,350,0,0,,0,0,0,4,478064,1,2,-16.542295000000003,-68.08847800000001,0,1900,2,
0,,,4.0,0,3.0,300,0,0,,0,0,0,1,480856,1,2,-16.527334,-68.085686,0,1000,2,
0,,,3.0,0,7.0,250,0,0,,0,0,0,2,481042,1,2,-16.542953,-68.08483100000001,0,1800,2,2000.0
0,,,2.0,0,4.0,0,0,0,,0,0,0,1,492387,1,2,-16.517817,-68.061501,0,1000,2,
0,,,5.0,0,4.0,460,0,0,,0,0,0,0,486123,1,2,-16.566031,-68.112892,0,2500,2,
0,,,3.0,0,4.0,350,0,0,,0,0,0,3,489416,1,2,-16.527731,-68.085922,0,1400,2,
0,,,1.0,0,4.0,165,0,0,,0,0,0,1,483499,1,2,-16.539495000000002,-68.09845,0,650,2,
0,,,6.0,0,4.0,450,0,0,,0,0,0,5,500413,1,2,-16.560719,-68.092979,0,2100,2,
0,,,4.0,1,4.0,298,0,0,,0,0,0,1,507700,1,2,-16.555695999999998,-68.09449000000001,0,2000,2,
0,,,6.0,0,4.0,450,0,0,,0,0,0,5,500412,1,2,-16.560719,-68.092979,0,2100,2,
0,,,3.0,0,3.0,250,0,0,,0,0,0,3,495513,1,2,-16.522371,-68.0868,0,900,2,
0,,,5.0,0,5.0,340,0,0,,0,0,0,3,495527,1,2,-16.542637,-68.0868,0,1600,2,
0,,,4.0,0,4.0,298,0,0,,0,0,0,1,496123,1,2,-16.551962,-68.094978,0,2000,2,
0,,,4.0,0,4.0,400,0,0,,0,0,0,2,500134,1,2,-16.547642,-68.06562,0,1500,2,
0,,,3.0,0,3.0,200,0,0,,0,0,0,2,500328,1,2,-16.522701,-68.065598,0,850,2,
0,,,3.0,0,3.0,240,0,0,,0,0,0,0,500477,1,2,-16.526751,-68.106773,0,500,2,
0,,,6.0,0,5.0,400,0,0,,0,0,0,8,506096,1,2,-16.541307,-68.086159,0,3000,2,2017.0
1,,,5.0,0,4.0,530,0,0,,0,0,0,2,507231,1,2,-16.559914000000003,-68.098984,0,3000,2,
0,,,6.0,0,4.0,300,0,0,,0,0,0,3,510541,1,2,-16.544622,-68.079575,0,1500,2,
0,,,5.0,0,4.0,362,0,0,,0,0,0,3,510076,1,2,-16.537012,-68.073647,0,3000,2,
0,,,4.0,0,3.0,300,0,0,,0,0,0,4,511758,1,2,-16.520779,-68.0597,0,2500,2,
1,,,5.0,0,4.0,530,0,0,,0,0,0,2,507230,1,2,-16.559914000000003,-68.098984,0,3000,2,
0,,,3.0,0,3.0,200,0,0,,0,0,0,3,512144,1,2,-16.51543,-68.059875,0,2000,1,
0,,,4.0,0,20.0,480,0,0,,0,0,0,3,510745,1,2,-16.499996,-68.118622,0,2700,2,2005.0
0,,,4.0,0,3.0,318,0,0,,0,0,0,3,514426,1,2,-16.520943,-68.081924,0,900,2,
0,,,6.0,0,4.0,450,0,0,,0,0,0,3,515012,1,2,-16.54711,-68.08377800000001,0,2200,2,2007.0
0,,,6.0,0,4.0,380,0,0,,0,0,0,2,515718,1,2,-16.507181,-68.083786,0,1200,2,
0,,,6.0,0,4.0,380,0,0,,0,0,0,2,515717,1,2,-16.507181,-68.083786,0,1200,2,
1,,,4.0,0,4.0,646,0,0,,0,0,0,1,514919,1,2,-16.518253,-68.061485,0,2900,2,
0,,,4.0,0,5.0,475,0,0,,0,0,0,4,514998,1,2,-16.517744,-68.086899,0,1500,2,
0,,,4.0,0,3.0,220,0,0,,0,0,0,2,512754,1,2,-16.547601999999998,-68.088211,0,1300,1,
1,,,5.0,0,4.0,530,0,0,,0,0,0,2,516246,1,2,-16.557752999999998,-68.099373,0,2800,2,
0,,,3.0,0,4.0,300,0,0,,0,0,0,3,515860,1,2,-16.530895,-68.068832,0,1500,2,1990.0
0,,,3.0,0,4.0,300,0,0,,0,0,0,3,515869,1,2,-16.53089,-68.06881,0,1500,2,1990.0
0,,,2.0,0,3.0,225,0,0,,0,0,0,1,517706,1,2,-16.515404,-68.12841800000001,0,1000,2,
0,,,5.0,0,4.0,320,0,0,,0,0,0,3,517159,1,2,-16.526293,-68.07351700000001,0,1500,2,2010.0
0,,,6.0,0,3.0,240,0,0,,0,0,0,2,517055,1,2,-16.51059,-68.08586899999999,0,1000,2,
0,,,3.0,0,4.0,200,0,0,,0,0,0,1,517320,1,2,-16.528103,-68.07429499999999,0,650,2,2009.0
0,,,5.0,0,9.0,450,0,0,,0,0,0,2,517704,1,2,-16.514566000000002,-68.129395,0,2200,2,
0,,,2.0,0,4.0,225,0,0,,0,0,0,1,517708,1,2,-16.511995000000002,-68.128395,0,1200,2,
0,,,4.0,0,3.0,300,0,0,,0,0,0,3,517802,1,2,-16.514418,-68.062027,0,2000,1,2018.0
0,,,6.0,0,4.0,400,0,0,,0,0,0,2,517819,1,2,-16.505924,-68.082748,0,1200,1,2017.0
0,,,3.0,0,3.0,350,0,0,,0,0,0,2,520812,1,2,-16.545361,-68.084282,0,1300,2,1990.0
0,,,4.0,0,5.0,410,0,0,,0,0,0,4,518799,1,2,-16.52886,-68.10305799999999,0,2500,2,1980.0
0,,,5.0,0,4.0,350,0,0,,0,0,0,3,518900,1,2,-16.519272,-68.06147800000001,0,1600,2,2003.0
0,,,2.0,0,3.0,220,0,0,,0,0,0,1,520250,1,2,-16.526253,-68.108147,0,1200,2,
0,,,6.0,0,5.0,500,0,0,,0,0,0,5,520548,1,2,-16.542103,-68.088188,0,4000,2,1992.0
1,,,4.0,0,3.0,420,0,0,,0,0,0,1,521182,1,2,-16.519758,-68.057358,0,1800,2,
0,,,5.0,0,6.0,350,0,0,,0,0,0,3,523358,1,2,-16.514837,-68.05986800000001,0,1100,2,1990.0
0,,,5.0,0,4.0,380,0,0,,0,0,0,2,523689,1,2,-16.50403,-68.07907900000001,0,1200,2,2013.0
0,,,2.0,0,3.0,200,0,0,,0,0,0,3,525325,1,2,-16.512543,-68.124992,0,1000,2,1990.0
0,,,4.0,0,4.0,300,0,0,,0,0,0,0,530915,1,2,-16.543585,-68.079277,0,1500,2,2012.0
0,,,6.0,0,8.0,720,0,0,,0,0,0,5,525352,1,2,-16.527456,-68.103104,0,2000,2,1990.0
0,,,3.0,0,3.0,500,0,0,,0,0,0,2,530745,1,2,-16.502910999999997,-68.079697,0,750,2,
0,,,3.0,0,3.0,500,0,0,,0,0,0,2,530744,1,2,-16.502910999999997,-68.079697,0,750,2,
0,,,1.0,0,2.0,75,0,0,,0,0,0,0,529791,1,2,-16.534498000000003,-68.094635,0,1000,2,
0,,,4.0,0,3.0,280,0,0,,0,0,0,2,530205,1,2,-16.529336999999998,-68.04863,0,900,2,
0,,,5.0,0,4.0,250,0,0,,0,0,0,2,531293,1,2,-16.546982,-68.075577,0,1200,2,2000.0
0,,,6.0,0,4.0,550,0,0,,0,0,0,2,531727,1,2,-16.542593,-68.085861,0,2000,2,2002.0
0,,,6.0,0,5.0,380,0,0,,0,0,0,2,532781,1,2,-16.501417,-68.08244300000001,0,1200,2,
0,,,4.0,0,3.0,170,0,0,,0,0,0,3,535621,1,2,-16.530355,-68.07016800000001,0,1600,2,
0,,,4.0,0,3.0,350,0,0,,0,0,0,4,533652,1,2,-16.548014000000002,-68.09013399999999,0,1000,2,1980.0
0,,,4.0,0,4.0,200,0,0,,0,0,0,2,536460,1,2,-16.538921,-68.08934,0,1800,2,
0,,,6.0,0,4.0,530,0,0,,0,0,0,3,535822,1,2,-16.558702,-68.102203,0,2700,2,2004.0
0,,,4.0,0,3.0,510,0,0,,0,0,0,4,536163,1,2,-16.525208,-68.067581,0,2300,2,
0,,,4.0,0,4.0,350,0,0,,0,0,0,1,535298,1,2,-16.547076999999998,-68.08744,0,600,2,
0,,,2.0,0,3.0,220,0,0,,0,0,0,1,535855,1,2,-16.512707000000002,-68.123924,0,1000,2,1985.0
